,ID,ProbNF,ProbF,y,yhat
15143,14966,0.04,0.96,1,1
15144,14973,0.03,0.97,1,1
15145,14988,0.2,0.8,1,1
15146,14990,0.06,0.94,1,1
15147,14994,0.01,0.99,1,1
15148,14996,0.04,0.96,1,1
15149,14999,0.09,0.91,1,1
15150,15000,0.11,0.89,1,1
15151,15005,0.03,0.97,1,1
15152,15006,0.0,1.0,1,1
15153,1501,0.01,0.99,1,1
15154,15017,0.24,0.76,1,1
15155,15036,0.0,1.0,1,1
15156,15045,0.01,0.99,1,1
15157,15049,0.01,0.99,1,1
15158,15051,0.03,0.97,1,1
15159,15052,0.0,1.0,1,1
15160,15055,0.01,0.99,1,1
15161,1506,0.0,1.0,1,1
15162,15064,0.06,0.94,1,1
15163,15069,0.01,0.99,1,1
15164,15089,0.01,0.99,1,1
15165,15091,0.03,0.97,1,1
15166,15097,0.04,0.96,1,1
15167,15099,0.04,0.96,1,1
15168,15101,0.0,1.0,1,1
15169,15102,0.14,0.86,1,1
15170,15103,0.0,1.0,1,1
15171,15105,0.0,1.0,1,1
15172,15106,0.0,1.0,1,1
15173,1511,0.09,0.91,1,1
15174,15121,0.01,0.99,1,1
15175,15127,0.01,0.99,1,1
15176,15128,0.0,1.0,1,1
15177,15137,0.06,0.94,1,1
15178,15138,0.01,0.99,1,1
15179,15139,0.09,0.91,1,1
15180,1514,0.67,0.33,1,0
15181,15140,0.01,0.99,1,1
15182,15142,0.02,0.98,1,1
15183,15149,0.17,0.83,1,1
15184,15150,0.02,0.98,1,1
15185,15153,0.04,0.96,1,1
15186,15164,0.01,0.99,1,1
15187,15165,0.02,0.98,1,1
15188,15168,0.0,1.0,1,1
15189,15173,0.03,0.97,1,1
15190,15175,0.0,1.0,1,1
15191,15185,0.0,1.0,1,1
15192,15190,0.0,1.0,1,1
15193,15204,0.03,0.97,1,1
15194,1521,0.0,1.0,1,1
15195,15216,0.02,0.98,1,1
15196,15219,0.01,0.99,1,1
15197,15223,0.01,0.99,1,1
15198,15224,0.12,0.88,1,1
15199,15230,0.0,1.0,1,1
15200,15232,0.01,0.99,1,1
15201,15247,0.08,0.92,1,1
15202,15250,0.1,0.9,1,1
15203,15256,0.0,1.0,1,1
15204,15257,0.02,0.98,1,1
15205,15267,0.3,0.7,1,1
15206,15272,0.05,0.95,1,1
15207,1528,0.0,1.0,1,1
15208,15283,0.03,0.97,1,1
15209,15286,0.04,0.96,1,1
15210,15288,0.0,1.0,1,1
15211,15298,0.0,1.0,1,1
15212,15300,0.0,1.0,1,1
15213,15303,0.01,0.99,1,1
15214,15304,0.3,0.7,1,1
15215,15305,0.1,0.9,1,1
15216,15306,0.93,0.07,1,0
15217,15308,0.07,0.93,1,1
15218,15314,0.01,0.99,1,1
15219,15316,0.01,0.99,1,1
15220,1532,0.0,1.0,1,1
15221,15324,0.08,0.92,1,1
15222,15328,0.45,0.55,1,1
15223,15340,0.1,0.9,1,1
15224,15347,0.06,0.94,1,1
15225,1536,0.0,1.0,1,1
15226,15366,0.15,0.85,1,1
15227,1537,0.07,0.93,1,1
15228,15370,0.03,0.97,1,1
15229,15373,0.02,0.98,1,1
15230,1538,0.05,0.95,1,1
15231,15387,0.14,0.86,1,1
15232,1539,0.01,0.99,1,1
15233,15393,0.27,0.73,1,1
15234,154,0.12,0.88,1,1
15235,15400,0.16,0.84,1,1
15236,15403,0.01,0.99,1,1
15237,15405,0.21,0.79,1,1
15238,15411,0.0,1.0,1,1
15239,15416,0.02,0.98,1,1
15240,15418,0.01,0.99,1,1
15241,15419,0.95,0.05,1,0
15242,15424,0.02,0.98,1,1
15243,15426,0.02,0.98,1,1
15244,15427,0.07,0.93,1,1
15245,15438,0.0,1.0,1,1
15246,15441,0.17,0.83,1,1
15247,15445,0.01,0.99,1,1
15248,15446,0.0,1.0,1,1
15249,15448,0.01,0.99,1,1
15250,1545,0.01,0.99,1,1
15251,15460,0.02,0.98,1,1
15252,15462,0.59,0.41,1,0
15253,15467,0.05,0.95,1,1
15254,15468,0.34,0.66,1,1
15255,15474,0.03,0.97,1,1
15256,15479,0.15,0.85,1,1
15257,15481,0.37,0.63,1,1
15258,15483,0.09,0.91,1,1
15259,15485,0.0,1.0,1,1
15260,15486,0.03,0.97,1,1
15261,15492,0.01,0.99,1,1
15262,15493,0.09,0.91,1,1
15263,15502,0.02,0.98,1,1
15264,15503,0.02,0.98,1,1
15265,15504,0.0,1.0,1,1
15266,15510,0.01,0.99,1,1
15267,15514,0.01,0.99,1,1
15268,15515,0.0,1.0,1,1
15269,15519,0.05,0.95,1,1
15270,15520,0.0,1.0,1,1
15271,15528,0.01,0.99,1,1
15272,15530,0.01,0.99,1,1
15273,15535,0.03,0.97,1,1
15274,15536,0.05,0.95,1,1
15275,15546,0.04,0.96,1,1
15276,15551,0.06,0.94,1,1
15277,15556,0.0,1.0,1,1
15278,1557,0.26,0.74,1,1
15279,15577,0.0,1.0,1,1
15280,15578,0.03,0.97,1,1
15281,15583,0.05,0.95,1,1
15282,15590,0.0,1.0,1,1
15283,15592,0.19,0.81,1,1
15284,15602,0.01,0.99,1,1
15285,15605,0.02,0.98,1,1
15286,15606,0.04,0.96,1,1
15287,15608,0.01,0.99,1,1
15288,15609,0.08,0.92,1,1
15289,15620,0.01,0.99,1,1
15290,15629,0.02,0.98,1,1
15291,15634,0.02,0.98,1,1
15292,15640,0.16,0.84,1,1
15293,15641,0.18,0.82,1,1
15294,15644,0.01,0.99,1,1
15295,15651,0.07,0.93,1,1
15296,15653,0.0,1.0,1,1
15297,15658,0.22,0.78,1,1
15298,1566,0.76,0.24,1,0
15299,15666,0.0,1.0,1,1
15300,1568,0.04,0.96,1,1
15301,15685,0.0,1.0,1,1
15302,15691,0.01,0.99,1,1
15303,15694,0.01,0.99,1,1
15304,15696,0.01,0.99,1,1
15305,15697,0.03,0.97,1,1
15306,15699,0.0,1.0,1,1
15307,15717,0.08,0.92,1,1
15308,15719,0.09,0.91,1,1
15309,15725,0.09,0.91,1,1
15310,15726,0.01,0.99,1,1
15311,15740,0.18,0.82,1,1
15312,15742,0.99,0.01,1,0
15313,15748,0.19,0.81,1,1
15314,15750,0.01,0.99,1,1
15315,15757,0.02,0.98,1,1
15316,1576,0.02,0.98,1,1
15317,15762,0.01,0.99,1,1
15318,15763,0.0,1.0,1,1
15319,15772,0.0,1.0,1,1
15320,15773,0.14,0.86,1,1
15321,15776,0.03,0.97,1,1
15322,15777,0.05,0.95,1,1
15323,15778,0.01,0.99,1,1
15324,15786,0.13,0.87,1,1
15325,15789,0.0,1.0,1,1
15326,1579,0.11,0.89,1,1
15327,15792,0.06,0.94,1,1
15328,15805,0.04,0.96,1,1
15329,1581,0.03,0.97,1,1
15330,15810,0.33,0.67,1,1
15331,15813,0.03,0.97,1,1
15332,15814,0.06,0.94,1,1
15333,15826,0.03,0.97,1,1
15334,15831,0.04,0.96,1,1
15335,15837,0.01,0.99,1,1
15336,15841,0.09,0.91,1,1
15337,15854,0.01,0.99,1,1
15338,15873,0.14,0.86,1,1
15339,15883,0.04,0.96,1,1
15340,15884,0.12,0.88,1,1
15341,15886,0.02,0.98,1,1
15342,15888,0.03,0.97,1,1
15343,15891,0.04,0.96,1,1
15344,15894,0.11,0.89,1,1
15345,15904,0.0,1.0,1,1
15346,15907,0.01,0.99,1,1
15347,15909,0.07,0.93,1,1
15348,1591,0.0,1.0,1,1
15349,15912,0.14,0.86,1,1
15350,15913,0.03,0.97,1,1
15351,15915,0.01,0.99,1,1
15352,15918,0.03,0.97,1,1
15353,1593,0.01,0.99,1,1
15354,15932,0.01,0.99,1,1
15355,15941,0.01,0.99,1,1
15356,15944,0.01,0.99,1,1
15357,15945,0.17,0.83,1,1
15358,1595,0.0,1.0,1,1
15359,15951,0.19,0.81,1,1
15360,15953,0.04,0.96,1,1
15361,15955,0.05,0.95,1,1
15362,15974,0.02,0.98,1,1
15363,1598,0.01,0.99,1,1
15364,15980,0.96,0.04,1,0
15365,15986,0.01,0.99,1,1
15366,15989,0.08,0.92,1,1
15367,15992,0.0,1.0,1,1
15368,15994,0.03,0.97,1,1
15369,16007,0.09,0.91,1,1
15370,16008,0.0,1.0,1,1
15371,16011,0.0,1.0,1,1
15372,16012,0.01,0.99,1,1
15373,16017,0.24,0.76,1,1
15374,1602,0.98,0.02,1,0
15375,16021,0.08,0.92,1,1
15376,16026,0.08,0.92,1,1
15377,16028,0.0,1.0,1,1
15378,16029,0.02,0.98,1,1
15379,16036,0.08,0.92,1,1
15380,16038,0.0,1.0,1,1
15381,1604,0.21,0.79,1,1
15382,16040,0.03,0.97,1,1
15383,16041,0.0,1.0,1,1
15384,16055,0.0,1.0,1,1
15385,16057,0.21,0.79,1,1
15386,16058,0.01,0.99,1,1
15387,16060,0.02,0.98,1,1
15388,16073,0.09,0.91,1,1
15389,16076,0.02,0.98,1,1
15390,16080,0.01,0.99,1,1
15391,16081,0.03,0.97,1,1
15392,16087,0.0,1.0,1,1
15393,1609,0.0,1.0,1,1
15394,16105,0.22,0.78,1,1
15395,16107,0.13,0.87,1,1
15396,16108,0.23,0.77,1,1
15397,1611,0.08,0.92,1,1
15398,16133,0.26,0.74,1,1
15399,16134,0.88,0.12,1,0
15400,16135,0.04,0.96,1,1
15401,16136,0.06,0.94,1,1
15402,16144,0.01,0.99,1,1
15403,16145,0.03,0.97,1,1
15404,16148,0.03,0.97,1,1
15405,16154,0.12,0.88,1,1
15406,16155,0.77,0.23,1,0
15407,16186,0.04,0.96,1,1
15408,16187,0.0,1.0,1,1
15409,16200,0.05,0.95,1,1
15410,16205,0.05,0.95,1,1
15411,16206,0.04,0.96,1,1
15412,16215,0.0,1.0,1,1
15413,1622,0.02,0.98,1,1
15414,16225,0.03,0.97,1,1
15415,16250,0.0,1.0,1,1
15416,16255,0.06,0.94,1,1
15417,16259,0.06,0.94,1,1
15418,16266,0.16,0.84,1,1
15419,16269,0.0,1.0,1,1
15420,16271,0.13,0.87,1,1
15421,16272,0.01,0.99,1,1
15422,16278,0.06,0.94,1,1
15423,16283,0.01,0.99,1,1
15424,16285,0.01,0.99,1,1
15425,16289,0.02,0.98,1,1
15426,16291,0.0,1.0,1,1
15427,16294,0.16,0.84,1,1
15428,16297,0.0,1.0,1,1
15429,16299,0.0,1.0,1,1
15430,16304,0.02,0.98,1,1
15431,16309,0.01,0.99,1,1
15432,16311,0.44,0.56,1,1
15433,16315,0.0,1.0,1,1
15434,16317,0.01,0.99,1,1
15435,16319,0.05,0.95,1,1
15436,16322,0.93,0.07,1,0
15437,16323,0.02,0.98,1,1
15438,16324,0.0,1.0,1,1
15439,16337,0.03,0.97,1,1
15440,16349,0.01,0.99,1,1
15441,16352,0.01,0.99,1,1
15442,16358,0.13,0.87,1,1
15443,16366,0.01,0.99,1,1
15444,16380,0.01,0.99,1,1
15445,16381,0.0,1.0,1,1
15446,16388,0.02,0.98,1,1
15447,16390,0.04,0.96,1,1
15448,16394,0.01,0.99,1,1
15449,16399,0.02,0.98,1,1
15450,1640,0.0,1.0,1,1
15451,16403,0.0,1.0,1,1
15452,16405,0.72,0.28,1,0
15453,16406,0.04,0.96,1,1
15454,1641,0.03,0.97,1,1
15455,16413,0.12,0.88,1,1
15456,16418,0.51,0.49,1,0
15457,16422,0.01,0.99,1,1
15458,16430,0.17,0.83,1,1
15459,16435,0.02,0.98,1,1
15460,1644,0.0,1.0,1,1
15461,16454,0.45,0.55,1,1
15462,16455,0.0,1.0,1,1
15463,16456,0.0,1.0,1,1
15464,16457,0.01,0.99,1,1
15465,16461,0.95,0.05,1,0
15466,16467,0.54,0.46,1,0
15467,16478,0.11,0.89,1,1
15468,16484,0.0,1.0,1,1
15469,16490,0.01,0.99,1,1
15470,16504,0.01,0.99,1,1
15471,16509,0.04,0.96,1,1
15472,16512,0.22,0.78,1,1
15473,16522,0.09,0.91,1,1
15474,1654,0.01,0.99,1,1
15475,16545,0.08,0.92,1,1
15476,16549,0.1,0.9,1,1
15477,16550,0.03,0.97,1,1
15478,16552,0.04,0.96,1,1
15479,16554,0.02,0.98,1,1
15480,16555,0.01,0.99,1,1
15481,16560,0.02,0.98,1,1
15482,1657,0.05,0.95,1,1
15483,16570,0.0,1.0,1,1
15484,16577,0.03,0.97,1,1
15485,16579,0.03,0.97,1,1
15486,16582,0.02,0.98,1,1
15487,16587,0.01,0.99,1,1
15488,16590,0.04,0.96,1,1
15489,16593,0.01,0.99,1,1
15490,16594,0.03,0.97,1,1
15491,16612,0.01,0.99,1,1
15492,16617,0.02,0.98,1,1
15493,16618,0.01,0.99,1,1
15494,16619,0.14,0.86,1,1
15495,1662,0.04,0.96,1,1
15496,16624,0.01,0.99,1,1
15497,16627,0.0,1.0,1,1
15498,16628,0.0,1.0,1,1
15499,16634,0.07,0.93,1,1
15500,1664,0.0,1.0,1,1
15501,16643,0.35,0.65,1,1
15502,16650,0.0,1.0,1,1
15503,16657,0.03,0.97,1,1
15504,16659,0.01,0.99,1,1
15505,1666,0.47,0.53,1,1
15506,16672,0.02,0.98,1,1
15507,16675,0.01,0.99,1,1
15508,16677,0.01,0.99,1,1
15509,16681,0.01,0.99,1,1
15510,16682,0.18,0.82,1,1
15511,16686,0.43,0.57,1,1
15512,16695,0.86,0.14,1,0
15513,167,0.58,0.42,1,0
15514,16700,0.01,0.99,1,1
15515,16703,0.07,0.93,1,1
15516,16706,0.08,0.92,1,1
15517,16713,0.17,0.83,1,1
15518,16714,0.0,1.0,1,1
15519,16717,0.02,0.98,1,1
15520,16722,0.24,0.76,1,1
15521,16723,0.0,1.0,1,1
15522,16725,0.06,0.94,1,1
15523,16726,0.0,1.0,1,1
15524,16729,0.01,0.99,1,1
15525,1673,0.12,0.88,1,1
15526,16731,0.1,0.9,1,1
15527,16738,0.0,1.0,1,1
15528,16747,0.01,0.99,1,1
15529,1675,0.03,0.97,1,1
15530,16751,0.0,1.0,1,1
15531,16753,0.21,0.79,1,1
15532,16757,0.0,1.0,1,1
15533,16758,0.29,0.71,1,1
15534,16759,0.25,0.75,1,1
15535,16764,0.2,0.8,1,1
15536,16766,0.12,0.88,1,1
15537,16768,0.04,0.96,1,1
15538,16777,0.01,0.99,1,1
15539,16781,0.21,0.79,1,1
15540,16783,0.07,0.93,1,1
15541,16784,0.03,0.97,1,1
15542,16785,1.0,0.0,1,0
15543,16791,0.01,0.99,1,1
15544,16793,0.01,0.99,1,1
15545,16797,1.0,0.0,1,0
15546,16800,0.0,1.0,1,1
15547,16802,0.04,0.96,1,1
15548,16805,0.0,1.0,1,1
15549,16817,0.08,0.92,1,1
15550,16832,0.14,0.86,1,1
15551,16833,0.0,1.0,1,1
15552,16837,0.26,0.74,1,1
15553,1684,0.01,0.99,1,1
15554,16852,0.31,0.69,1,1
15555,16861,0.03,0.97,1,1
15556,16862,0.0,1.0,1,1
15557,16863,0.73,0.27,1,0
15558,16866,0.03,0.97,1,1
15559,16869,0.19,0.81,1,1
15560,16877,0.19,0.81,1,1
15561,16878,0.0,1.0,1,1
15562,16888,0.0,1.0,1,1
15563,16894,0.0,1.0,1,1
15564,16895,0.01,0.99,1,1
15565,16897,0.02,0.98,1,1
15566,16898,0.0,1.0,1,1
15567,1690,0.13,0.87,1,1
15568,16907,0.11,0.89,1,1
15569,16911,0.01,0.99,1,1
15570,16912,0.01,0.99,1,1
15571,16916,0.0,1.0,1,1
15572,16927,0.98,0.02,1,0
15573,16932,0.0,1.0,1,1
15574,16933,0.01,0.99,1,1
15575,16936,0.02,0.98,1,1
15576,16937,0.01,0.99,1,1
15577,16939,0.27,0.73,1,1
15578,1694,0.11,0.89,1,1
15579,16941,0.01,0.99,1,1
15580,16942,0.02,0.98,1,1
15581,1696,0.01,0.99,1,1
15582,16971,0.04,0.96,1,1
15583,16975,0.01,0.99,1,1
15584,16983,0.14,0.86,1,1
15585,16984,0.01,0.99,1,1
15586,16991,0.02,0.98,1,1
15587,16996,0.04,0.96,1,1
15588,16997,0.01,0.99,1,1
15589,1700,0.04,0.96,1,1
15590,17004,0.0,1.0,1,1
15591,17005,0.03,0.97,1,1
15592,17009,0.0,1.0,1,1
15593,17016,0.0,1.0,1,1
15594,17023,0.01,0.99,1,1
15595,17032,0.61,0.39,1,0
15596,17033,0.03,0.97,1,1
15597,17035,0.35,0.65,1,1
15598,17036,0.03,0.97,1,1
15599,17039,0.0,1.0,1,1
15600,1704,0.01,0.99,1,1
15601,17042,0.03,0.97,1,1
15602,17050,0.02,0.98,1,1
15603,17055,0.05,0.95,1,1
15604,17060,0.0,1.0,1,1
15605,17076,0.01,0.99,1,1
15606,17089,0.0,1.0,1,1
15607,1709,0.01,0.99,1,1
15608,17093,0.05,0.95,1,1
15609,17101,0.12,0.88,1,1
15610,17104,0.01,0.99,1,1
15611,17107,0.01,0.99,1,1
15612,17109,0.03,0.97,1,1
15613,17111,0.0,1.0,1,1
15614,17115,0.01,0.99,1,1
15615,17118,0.17,0.83,1,1
15616,17121,0.01,0.99,1,1
15617,17123,0.0,1.0,1,1
15618,17157,0.07,0.93,1,1
15619,17158,0.01,0.99,1,1
15620,17159,0.13,0.87,1,1
15621,17169,0.01,0.99,1,1
15622,17177,0.0,1.0,1,1
15623,17178,0.04,0.96,1,1
15624,17187,0.0,1.0,1,1
15625,17193,0.03,0.97,1,1
15626,17199,0.85,0.15,1,0
15627,17205,0.01,0.99,1,1
15628,17207,0.05,0.95,1,1
15629,17208,0.02,0.98,1,1
15630,17211,0.01,0.99,1,1
15631,17213,0.0,1.0,1,1
15632,17216,0.0,1.0,1,1
15633,17221,0.0,1.0,1,1
15634,17222,0.02,0.98,1,1
15635,17228,0.0,1.0,1,1
15636,17230,0.0,1.0,1,1
15637,17237,0.04,0.96,1,1
15638,17238,0.14,0.86,1,1
15639,17241,0.71,0.29,1,0
15640,17245,0.0,1.0,1,1
15641,17254,0.54,0.46,1,0
15642,17255,0.0,1.0,1,1
15643,17257,0.14,0.86,1,1
15644,17259,0.0,1.0,1,1
15645,1726,0.62,0.38,1,0
15646,17268,0.01,0.99,1,1
15647,17273,0.02,0.98,1,1
15648,17275,0.47,0.53,1,1
15649,17276,0.0,1.0,1,1
15650,1728,0.89,0.11,1,0
15651,17280,0.0,1.0,1,1
15652,17294,0.26,0.74,1,1
15653,17297,0.05,0.95,1,1
15654,17299,0.04,0.96,1,1
15655,17303,0.02,0.98,1,1
15656,17306,0.06,0.94,1,1
15657,17309,0.12,0.88,1,1
15658,17310,0.0,1.0,1,1
15659,17314,0.54,0.46,1,0
15660,17318,0.07,0.93,1,1
15661,17319,0.0,1.0,1,1
15662,17320,0.09,0.91,1,1
15663,17326,0.0,1.0,1,1
15664,17332,0.02,0.98,1,1
15665,17338,0.05,0.95,1,1
15666,17341,0.0,1.0,1,1
15667,17351,0.12,0.88,1,1
15668,17363,0.01,0.99,1,1
15669,17368,0.01,0.99,1,1
15670,17376,0.17,0.83,1,1
15671,17380,0.02,0.98,1,1
15672,17383,0.19,0.81,1,1
15673,17389,0.02,0.98,1,1
15674,17390,0.99,0.01,1,0
15675,17396,0.16,0.84,1,1
15676,17403,0.13,0.87,1,1
15677,17404,0.03,0.97,1,1
15678,17405,0.66,0.34,1,0
15679,17408,0.05,0.95,1,1
15680,17413,0.01,0.99,1,1
15681,17418,0.0,1.0,1,1
15682,17420,0.04,0.96,1,1
15683,17422,0.12,0.88,1,1
15684,17425,0.03,0.97,1,1
15685,17430,0.07,0.93,1,1
15686,17441,0.1,0.9,1,1
15687,17448,0.02,0.98,1,1
15688,17453,0.01,0.99,1,1
15689,17463,0.0,1.0,1,1
15690,17467,0.01,0.99,1,1
15691,17469,0.1,0.9,1,1
15692,17471,0.0,1.0,1,1
15693,17473,0.0,1.0,1,1
15694,17479,0.14,0.86,1,1
15695,17482,0.01,0.99,1,1
15696,1749,0.06,0.94,1,1
15697,17490,0.02,0.98,1,1
15698,17491,0.18,0.82,1,1
15699,17493,0.63,0.37,1,0
15700,17511,0.55,0.45,1,0
15701,17527,0.02,0.98,1,1
15702,17531,0.05,0.95,1,1
15703,17534,0.01,0.99,1,1
15704,17535,0.0,1.0,1,1
15705,17537,0.17,0.83,1,1
15706,17538,0.02,0.98,1,1
15707,17540,0.07,0.93,1,1
15708,17542,0.01,0.99,1,1
15709,17548,0.23,0.77,1,1
15710,17551,0.29,0.71,1,1
15711,17557,0.0,1.0,1,1
15712,17558,0.04,0.96,1,1
15713,17571,0.04,0.96,1,1
15714,17577,0.0,1.0,1,1
15715,1758,0.79,0.21,1,0
15716,1759,0.05,0.95,1,1
15717,176,0.02,0.98,1,1
15718,1761,0.05,0.95,1,1
15719,1762,0.04,0.96,1,1
15720,1764,0.02,0.98,1,1
15721,1767,0.08,0.92,1,1
15722,1771,0.0,1.0,1,1
15723,178,0.01,0.99,1,1
15724,1789,0.02,0.98,1,1
15725,1791,0.02,0.98,1,1
15726,1797,0.25,0.75,1,1
15727,18,0.2,0.8,1,1
15728,1802,0.27,0.73,1,1
15729,1808,0.19,0.81,1,1
15730,1812,0.01,0.99,1,1
15731,1825,0.08,0.92,1,1
15732,1826,0.0,1.0,1,1
15733,1829,0.02,0.98,1,1
15734,183,0.0,1.0,1,1
15735,184,0.0,1.0,1,1
15736,1845,0.06,0.94,1,1
15737,1846,0.24,0.76,1,1
15738,1848,0.13,0.87,1,1
15739,1855,0.05,0.95,1,1
15740,1856,0.02,0.98,1,1
15741,1863,0.02,0.98,1,1
15742,1869,0.01,0.99,1,1
15743,1870,0.2,0.8,1,1
15744,1871,0.02,0.98,1,1
15745,1878,0.01,0.99,1,1
15746,1887,0.0,1.0,1,1
15747,189,0.17,0.83,1,1
15748,1899,0.05,0.95,1,1
15749,19,0.0,1.0,1,1
15750,1906,0.01,0.99,1,1
15751,1911,0.21,0.79,1,1
15752,1915,0.11,0.89,1,1
15753,192,0.03,0.97,1,1
15754,1921,0.32,0.68,1,1
15755,1923,0.03,0.97,1,1
15756,1925,0.67,0.33,1,0
15757,1926,0.01,0.99,1,1
15758,1927,0.08,0.92,1,1
15759,1936,0.49,0.51,1,1
15760,1939,0.05,0.95,1,1
15761,1942,0.0,1.0,1,1
15762,1944,0.02,0.98,1,1
15763,1946,0.61,0.39,1,0
15764,1956,0.01,0.99,1,1
15765,1961,0.0,1.0,1,1
15766,1963,0.15,0.85,1,1
15767,1970,0.19,0.81,1,1
15768,1988,0.06,0.94,1,1
15769,1992,0.01,0.99,1,1
15770,1995,0.32,0.68,1,1
15771,2003,0.01,0.99,1,1
15772,2007,0.32,0.68,1,1
15773,2009,0.06,0.94,1,1
15774,2011,0.0,1.0,1,1
15775,2019,0.0,1.0,1,1
15776,2020,0.0,1.0,1,1
15777,2023,0.0,1.0,1,1
15778,2024,0.1,0.9,1,1
15779,2025,0.0,1.0,1,1
15780,2040,0.04,0.96,1,1
15781,2041,0.22,0.78,1,1
15782,2048,0.01,0.99,1,1
15783,2074,0.0,1.0,1,1
15784,208,0.03,0.97,1,1
15785,2082,0.23,0.77,1,1
15786,2084,0.0,1.0,1,1
15787,2086,0.08,0.92,1,1
15788,2088,0.23,0.77,1,1
15789,2095,0.15,0.85,1,1
15790,21,0.03,0.97,1,1
15791,2103,0.2,0.8,1,1
15792,211,0.16,0.84,1,1
15793,2113,0.0,1.0,1,1
15794,2116,0.02,0.98,1,1
15795,2119,0.01,0.99,1,1
15796,2131,0.15,0.85,1,1
15797,2133,0.01,0.99,1,1
15798,2134,0.06,0.94,1,1
15799,2135,0.48,0.52,1,1
15800,2137,0.24,0.76,1,1
15801,2138,0.01,0.99,1,1
15802,2147,0.02,0.98,1,1
15803,2148,0.85,0.15,1,0
15804,2150,0.01,0.99,1,1
15805,2152,0.19,0.81,1,1
15806,2155,0.1,0.9,1,1
15807,2158,0.02,0.98,1,1
15808,2162,0.01,0.99,1,1
15809,2166,0.01,0.99,1,1
15810,2167,0.0,1.0,1,1
15811,2172,0.01,0.99,1,1
15812,2182,0.01,0.99,1,1
15813,2184,0.0,1.0,1,1
15814,2191,0.0,1.0,1,1
15815,2192,0.04,0.96,1,1
15816,2197,0.32,0.68,1,1
15817,220,0.17,0.83,1,1
15818,2202,0.05,0.95,1,1
15819,2206,0.1,0.9,1,1
15820,2210,0.02,0.98,1,1
15821,2222,0.07,0.93,1,1
15822,2225,0.0,1.0,1,1
15823,2227,0.08,0.92,1,1
15824,2231,0.12,0.88,1,1
15825,2234,0.42,0.58,1,1
15826,224,0.0,1.0,1,1
15827,2240,0.0,1.0,1,1
15828,2242,0.07,0.93,1,1
15829,2243,0.01,0.99,1,1
15830,2246,0.0,1.0,1,1
15831,225,0.11,0.89,1,1
15832,2250,0.05,0.95,1,1
15833,2258,0.01,0.99,1,1
15834,2264,0.01,0.99,1,1
15835,2270,0.05,0.95,1,1
15836,2282,0.12,0.88,1,1
15837,2286,0.07,0.93,1,1
15838,2288,0.0,1.0,1,1
15839,2298,0.0,1.0,1,1
15840,2302,0.0,1.0,1,1
15841,2306,0.14,0.86,1,1
15842,231,0.04,0.96,1,1
15843,2314,0.02,0.98,1,1
15844,2316,0.9,0.1,1,0
15845,2318,0.01,0.99,1,1
15846,233,0.01,0.99,1,1
15847,2332,0.28,0.72,1,1
15848,2334,0.02,0.98,1,1
15849,2335,0.06,0.94,1,1
15850,2339,0.0,1.0,1,1
15851,2341,0.0,1.0,1,1
15852,2342,0.01,0.99,1,1
15853,2346,0.89,0.11,1,0
15854,2349,0.01,0.99,1,1
15855,2352,0.0,1.0,1,1
15856,2355,0.12,0.88,1,1
15857,2357,0.0,1.0,1,1
15858,2359,0.01,0.99,1,1
15859,2372,0.19,0.81,1,1
15860,2374,0.01,0.99,1,1
15861,2375,0.01,0.99,1,1
15862,2380,0.0,1.0,1,1
15863,2381,0.17,0.83,1,1
15864,2393,0.05,0.95,1,1
15865,2395,0.05,0.95,1,1
15866,2405,0.01,0.99,1,1
15867,2406,0.01,0.99,1,1
15868,2410,0.27,0.73,1,1
15869,2415,0.02,0.98,1,1
15870,2416,0.06,0.94,1,1
15871,2419,0.06,0.94,1,1
15872,242,0.23,0.77,1,1
15873,2420,0.0,1.0,1,1
15874,2437,0.02,0.98,1,1
15875,2439,0.02,0.98,1,1
15876,2445,0.08,0.92,1,1
15877,2450,0.04,0.96,1,1
15878,246,0.1,0.9,1,1
15879,2460,0.28,0.72,1,1
15880,2477,0.01,0.99,1,1
15881,2480,0.04,0.96,1,1
15882,25,0.07,0.93,1,1
15883,2507,0.31,0.69,1,1
15884,2526,0.0,1.0,1,1
15885,2527,0.0,1.0,1,1
15886,2529,0.07,0.93,1,1
15887,253,0.01,0.99,1,1
15888,2532,0.08,0.92,1,1
15889,2533,0.01,0.99,1,1
15890,2535,0.0,1.0,1,1
15891,2538,0.23,0.77,1,1
15892,2545,0.01,0.99,1,1
15893,2547,0.04,0.96,1,1
15894,2551,0.06,0.94,1,1
15895,256,0.1,0.9,1,1
15896,2564,0.02,0.98,1,1
15897,2566,0.0,1.0,1,1
15898,2567,0.01,0.99,1,1
15899,2576,0.25,0.75,1,1
15900,2589,0.04,0.96,1,1
15901,259,0.04,0.96,1,1
15902,2590,0.03,0.97,1,1
15903,2599,0.09,0.91,1,1
15904,2600,0.0,1.0,1,1
15905,2606,0.01,0.99,1,1
15906,2607,0.08,0.92,1,1
15907,2610,0.09,0.91,1,1
15908,2613,0.11,0.89,1,1
15909,2618,0.24,0.76,1,1
15910,262,0.66,0.34,1,0
15911,2623,0.07,0.93,1,1
15912,2627,0.01,0.99,1,1
15913,263,0.06,0.94,1,1
15914,2630,0.02,0.98,1,1
15915,2639,0.0,1.0,1,1
15916,2640,0.0,1.0,1,1
15917,2642,0.09,0.91,1,1
15918,2646,0.51,0.49,1,0
15919,2649,0.0,1.0,1,1
15920,2654,0.79,0.21,1,0
